"id";"tweet";"date";"username"
"1131562542457925632";"politics ruth cadbury mp the prime minister is still in office but out of power  theresamay ruthcadbury ";2019-05-23 14:08:28;"ChiswickHerald"
"1131562535533068290";" this is disgusting that they are being denied their vote stitched up again by dodgy  s ";2019-05-23 14:08:26;"lynncampbell19"
"1131562513483665408";"wrong _watson i m workingclass and _farage speaks for me amp my wife amp a further 174 million  ";2019-05-23 14:08:21;"FreemocracyU"
"1131562484081598464";" europeanelection2019 i ve voted  ";2019-05-23 14:08:14;"gspvfc"
"1131562483926347777";" i agree with you in strongly suspecting this is deliberate amp i m not into conspiracy t ";2019-05-23 14:08:14;"RichardBlaber"
"1131562451810639873";" how on earth did lbc s resident bore find time out of his daily  monologue to talk about her ";2019-05-23 14:08:06;"DandyLion99"
"1131562451214979073";" the nonsense continues walkaway from the eu ";2019-05-23 14:08:06;"tund3rhill"
"1131562443153580033";" i think we uk  are starring in intergalactic candid camera beadle s about bust ";2019-05-23 14:08:04;"IamTedRoss"
"1131562433053712384";"london mustn t kid itself its attractions for global business hqs could fade as  looms writes ";2019-05-23 14:08:02;"DaveHill"
"1131562420164542464";"the one time to my eternal shame and regret that i voted due to new labour fatigue they immediately jum ";2019-05-23 14:07:59;"Lady_Colleen"
"1131562416226099200";"neat summary of  deal that uk parliament still hasn t ratified ";2019-05-23 14:07:58;"AgatheDemarais"
"1131562413969616897";"they ve taken 5 points off our eurovision score of 16 we only got 11 now it s outrageous and all because o ";2019-05-23 14:07:57;"Odicean"
"1131562362861961217";"uk government violating human rights says un poverty examiner uk un poverty  ";2019-05-23 14:07:45;"Presstvuk"
"1131562340917366784";" _adonis great candidates perhaps useless leadership team and desperate policy ";2019-05-23 14:07:40;"TurraloonNS"
"1131562334202286080";"_m a nice tidy little reference guide if you ve not bookmarked it already  ";2019-05-23 14:07:38;"KavanaghsArklow"
"1131562249980710912";"today is the day we start to take our country back _uk  ";2019-05-23 14:07:18;"torrypeach"
"1131562224638726144";"don t miss this month s issue of financenewsletter coming soon exclusive interview with on ";2019-05-23 14:07:12;"EU_Finance"
"1131562190182465536";" hadn t thought of this before but yep i can see it  is just an excuse for the rich t ";2019-05-23 14:07:04;"Rebel7even"
"1131562180703338496";"_sorry people like you are the problem femi it s always got to be about colour and creed with you and your l ";2019-05-23 14:07:01;"stjimmylufc"
"1131562089955434501";"my wife and i have both voted libdem for the first time in our lives sorry it seems you ";2019-05-23 14:06:40;"PaulKay16"
"1131562064009412608";" uk eu election rigged pro  eu nationals denied their democratic right to vote in eu electio ";2019-05-23 14:06:34;"PaoliMichele"
"1131561935365976065";"my  vote had nowhere to go on the eu ballot todaybut _now were the only ones using the word reform on leaflets so";2019-05-23 14:06:03;"saveHOVE"
"1131561918324461568";" mysoulmateisprobably the one who just unfollowed me  ";2019-05-23 14:05:59;"arsenalkings"
"1131561904835584001";" no the patriots are sick of this far right label show these gobby bastards we need our country back ";2019-05-23 14:05:56;"cortina_lotus"
"1131561867673948160";"6 00am cat wakes 6 15am gets breakfast 6 35am runs around house playing 6 45am is on bed cleaning herself 6 ";2019-05-23 14:05:47;"cit_collins"
"1131561822744666114";"humpty dumpty sat on a wall  came along and made him fall rhymes ";2019-05-23 14:05:36;"snowyyowl95"
"1131561811776606215";"wake up time to vote for a party that opposes  not one which respects cheating lying amp proven fraud i ";2019-05-23 14:05:33;"DaveVincent_UK"
"1131561782974115840";"how amazing it would be if maga and  could stand united against the new world order we might both stand b ";2019-05-23 14:05:27;"rightside4me"
"1131561780000509952";" of course silly me it was  that caused spain not to offer dual citizenship but to ";2019-05-23 14:05:26;"depchair1"
"1131561779128078336";"interesting how use language in their article anti racist i don t think so far left milkshake thr ";2019-05-23 14:05:26;"Chris01540135"
"1131561725311033344";" reminder may day how the papers reacted to our new pm in waiting  is  ";2019-05-23 14:05:13;"jeanwadier"
"1131561710861672448";" and yes idotic in my opinion as with all tweets they ";2019-05-23 14:05:09;"SteveGiggle"
"1131561699432194048";"met this amazing lady london mayoral candidate for lovely and inspiring chatted abou ";2019-05-23 14:05:07;"yasminisyasmin"
"1131561662262251520";" revoke remain and repair our nation after the terrible damage  and have inflicted";2019-05-23 14:04:58;"ConsueloMariaS"
"1131561626468069378";" got may have ended but the show with great british actors treason lies twists evil characters house wars and ";2019-05-23 14:04:49;"jynus"
"1131561624320565248";"this is just the beginning what other bits of the uk will be put on the  sacrificial altar in the name of s ";2019-05-23 14:04:49;"RemainStrong3"
"1131561614614966273";"no matter which way you feel brits please make sure to vote today ";2019-05-23 14:04:46;"theadamguyy"
"1131561595598004224";" and we thought british politics was all excitement what with  the us politics is just as exciting";2019-05-23 14:04:42;"NYCBabe"
"1131561589646200832";"if ever you needed a  argument to remain it s this not even in turkey i m in greece but the charges are ast ";2019-05-23 14:04:41;"connjam"
"1131561579990921216";"_farage what type of moron would vote for a party with no manifesto that doesn t have members but supporter ";2019-05-23 14:04:38;"Indynista"
"1131561516875079680";" service guarantees citizenship ukip  ";2019-05-23 14:04:23;"MassiveDynamyx"
"1131561475368210432";" very rational thank you can you name one economic study where the uk will be better off under an ";2019-05-23 14:04:13;"TeunissenHerman"
"1131561471253602304";"whatever your feelings about  there is no honour in throwing milkshakes at elderly people it s quite fr ";2019-05-23 14:04:12;"DPRamone"
"1131561428727549957";"damaging hail feature of littleiceage prepare buynow lt bieuusa all summer now 50 o ";2019-05-23 14:04:02;"Piers_Corbyn"
"1131561402903224322";"first they denied a vote to some people in society and we all stood by and did nothing how is this democracy ";2019-05-23 14:03:56;"notsoamusing"
"1131561361975197696";"lets see how everyone has been voting party labour conservatives ukip greens libdems snp tories ";2019-05-23 14:03:46;"Somersetpumpkin"
"1131561357478961152";"not enough of a laughing stock of a country already now we are throwing shit at each other get jeremy kyle back o ";2019-05-23 14:03:45;"Sawyers89MD"
"1131561307906420739";"as the uk goes to the polls for the europeanelection2019 gbp sterling opened at 126 today the lowest since ja ";2019-05-23 14:03:33;"RefinitivPR"
"1131561286037327873";"time to up amp out vote for a party that opposes  not one which respects cheating lying amp proven fraud ";2019-05-23 14:03:28;"LePhareWest"
"1131561255024644096";"i would encourage a read of this thread that explains how the eu gains new powers and laws from member states ";2019-05-23 14:03:21;"disbelch"
"1131561227153551368";"the show must go on pffff  ";2019-05-23 14:03:14;"philRegnier"
"1131561187181772803";"our workforce matters podcast series is brought to you by industry specialists in our people advisory services team ";2019-05-23 14:03:05;"GillyBryant"
"1131561183159508992";"the battle between eu nationalists and progressives excludes too many voters the binary  politics";2019-05-23 14:03:04;"brexit_politics"
"1131561182920433664";"london mustn t kid itself its attractions for global business hqs could decline as  looms writes ";2019-05-23 14:03:04;"OnLondon"
"1131561167032184832";"turn anger into action  ";2019-05-23 14:03:00;"CPBML"
"1131561130441097217";"my english girlfriend just voted in the eu elections and there was not a democracy sausage anywhere australia tr ";2019-05-23 14:02:51;"MickNeven"
"1131561094194057217";"well i know i follow theparty and not many remoaners but i have seen zillions of posts from people voting ";2019-05-23 14:02:42;"lord_haw"
"1131561035582853120";"amazing another u turn from the strong amp stable party  bbc news  theresa may s withdrawal bill ";2019-05-23 14:02:28;"HighPeakIan"
"1131561002250776584";"and yet gbpusd still trends lower  ";2019-05-23 14:02:20;"EvercoreFX"
"1131561001726414849";"contrary to what the remain losers have tried to say i knew what i was voting for when i voted leave in 2016 and ";2019-05-23 14:02:20;"Stevie_Leary"
"1131560936836411392";"_union ni vote for putinspuppets today of course the video by rt on  is totally independent of putin ";2019-05-23 14:02:05;"thom_lydia"
"1131560894893305856";"remember  today i don t care about what party or politician there are those that support national sovereig ";2019-05-23 14:01:55;"DocLanceP"
"1131560892250972160";"shocks on the  road in may 2019 despite appearances as of 15th april 2019 no deal  has not gone aw ";2019-05-23 14:01:54;"jessicacadams"
"1131560873556926465";"the deniedmyvote trend will only spark more debates of a rigged election here in the uk disparaging the resul ";2019-05-23 14:01:50;"NotSoAverageJoe"
"1131560867882049536";"project management has seen massive growth in the uk in the last decade contributing an estimated 156bn to the uk ";2019-05-23 14:01:48;"Chris_T_Arras"
"1131560829286047744";" no he s trying to deliver ";2019-05-23 14:01:39;"GrandelftheGrey"
"1131560764815368193";"  has shown the eu27 that if they want to leave they need a brave leader and the people need to back them ";2019-05-23 14:01:24;"CourticeMarcus"
"1131560723463774209";"let me know what we can do to these  party cunts and i ll adjust my expectations accordingly";2019-05-23 14:01:14;"unloveablesteve"
"1131560696569901056";"join us now with _geek amp to discuss if businesses are still ";2019-05-23 14:01:08;"InfosecurityMag"
"1131560686017032193";"  is a project promoted by the rich for the benefit of the rich";2019-05-23 14:01:05;"rayfletcher223"
"1131560644426305536";" _uk _sorry suspect that is because the _uk are p ";2019-05-23 14:00:55;"Excocet"
"1131560630505365506";"thinking about what s the best party to vote to oppose  euelections2019 europeanelections2019 uk thursdaythoughts";2019-05-23 14:00:52;"eleintheuk"
"1131560562503180290";"theresa may has become a loose cannon she is now the biggest problem regarding  andrea leadsom has ";2019-05-23 14:00:36;"ritewayalan"
"1131560490394705922";" this chap didn t have news camera crews following him and the remain camp still can t get over their loss ";2019-05-23 14:00:18;"JimmyJackBond"
"1131560486019960833";"now that milkshakes are a weapon of mass destruction is it the mcfury of men or the mcflurry of resistance ";2019-05-23 14:00:17;"BasuAshis"
"1131560482467471360";"  is a class war the circumstances leading to it ";2019-05-23 14:00:17;"SteveGiggle"
"1131560477585281024";"lifelong labour voter and member voted green today the only rationale choice based upon policies and a coherent ";2019-05-23 14:00:15;"DavidShepherds7"
"1131560454554365952";" is at most 3873 hours away ";2019-05-23 14:00:10;"brexitcountdow1"
"1131560418030358534";"dutch uk polls open as four day european elections get underway  politics ";2019-05-23 14:00:01;"FinancialReview"
"1131560393288101894";"wow another  extension time now until 31st october 2019 161 days 07 hours 59 minutes and 59 seconds ";2019-05-23 13:59:55;"brexit_clock"
"1131560385415458816";"no one likes _may but maaaaan has that woman taken some shit and had sleepless nights and she ll still goi ";2019-05-23 13:59:53;"binaxx786"
"1131560352238448640";" fgs woman how can y ";2019-05-23 13:59:46;"SeriousTrifles"
"1131560301332180993";"the truth is the constant undermining by remain and the establishment has prevented  ";2019-05-23 13:59:33;"woo_opinion"
"1131560297859301376";"  whenever it happens hard or soft is likely to deepen the existing problems  fsentsconf2019 ";2019-05-23 13:59:33;"forsa_union_ie"
"1131560256608374784";" these are the actions of children pitching hissy fits because they did not get their way ";2019-05-23 13:59:23;"pawnotes"
"1131560232147144704";"seeing tweets saying eu folk being stopped from voting wonder if there will be exit polls today or will it be ";2019-05-23 13:59:17;"JamesAmcvean"
"1131560224773615616";"i was the polling station first thing this morning to firmly cast my vote for _uk _farage ";2019-05-23 13:59:15;"roderickherb"
"1131560220289847296";"after  betrayal i have voted for the for the first time in my life because of their ";2019-05-23 13:59:14;"darren74moore"
"1131560184105586694";"bbc news  theresamay s withdrawal bill delayed how much patience do the british people have ";2019-05-23 13:59:05;"grfmountain"
"1131560175595339779";"please vote for _uk to save democracy in the united kingdom euelections2019 ";2019-05-23 13:59:03;"_fullblowntruth"
"1131560172109873152";"let s do some dougnuts on the  bus afcwimbledon";2019-05-23 13:59:03;"BillArcherBHAFC"
"1131560141650845696";" any plans need to be published tested and refined to make sure they stand every chance of success  fsentsconf2019";2019-05-23 13:58:55;"forsa_union_ie"
"1131560087141666817";"_uk you ve had my vote from ";2019-05-23 13:58:42;"petewarburton"
"1131560049191657473";"is this some kind of plan c to stop  from happening this is unbelievable we all know how this will be frame ";2019-05-23 13:58:33;"schaduwref"
"1131560009844895745";"thanks very much for messing up my voting application and putting the correct address but wrong name ";2019-05-23 13:58:24;"SigmaStefanW"
"1131559996779573249";"_moir good ";2019-05-23 13:58:21;"jeanlucharry"
"1131559994300747777";" i also don t think andrew scheer has a clue what cool is for many  was never cool cdnpoli elxn43";2019-05-23 13:58:20;"marlawd"
"1131559920334254081";" london  _ from those doubt over theresamay s future overshadows ";2019-05-23 13:58:03;"WilliamFWilson2"
"1131559884615495681";"would move on the turnberry estate just so i could use that polling station on the pub and have a pint thinking of ";2019-05-23 13:57:54;"Williams1980J"
"1131559837014343680";"union criticises lack of transparency of government s  plans and says talks are needed to ensure continuit ";2019-05-23 13:57:43;"forsa_union_ie"
"1131559817276006400";"well i have gone and had my say very angry that i have needed to vote in the euelections2019 after voting leave in 2016 ";2019-05-23 13:57:38;"cmpiggott"
"1131559814151249920";" fair point but unless we remain part of eu women will suffer we re already bearing the brunt of ";2019-05-23 13:57:37;"TheaGardO"
"1131559807566192641";"eu citizens in uk complain of being denied right to vote  democracy";2019-05-23 13:57:36;"pantera12sa"
"1131559805208997888";" i m staying in europe while voting in support of  democracy";2019-05-23 13:57:35;"SilkCutBlue"
"1131559785105690631";" when the hot furnaces of industry are cold and large numbers are of out work because o ";2019-05-23 13:57:30;"TeunissenHerman"
"1131559773621563392";"_starmer i am a labour supporter and have voted libdem for the first time today to stop and ";2019-05-23 13:57:28;"peter38783546"
"1131559737647083520";"only a general election will settle this this isn t  s fault it s the political establishment s fault fir ";2019-05-23 13:57:19;"TFL1728"
"1131559716771864577";"now i know how the minority of britons who voted stay felt  indianelectionresults2019";2019-05-23 13:57:14;"divyaguha"
"1131559682433273857";" like a parasite stubbornly clinging to the intestines of a sick animal theresa may refuse ";2019-05-23 13:57:06;"Styx666Official"
"1131559672803155968";" deniedmyvote apparently dogs aren t allowed in the polling stations he s away home in the huff  ";2019-05-23 13:57:04;"staceyhunter123"
"1131559656738951168";"  iansorry";2019-05-23 13:57:00;"bobso1972martin"
"1131559604859613184";"my vote for democracy is done also took 4 polish members of my extended family with me who all voted the same ";2019-05-23 13:56:47;"sapgasm"
"1131559549436071936";" is absolutely spot on in his article i hope enough remainer c ";2019-05-23 13:56:34;"Bill_Cameron"
"1131559489386242048";" a young lady with a big future in politics  electionresults2019 ";2019-05-23 13:56:20;"fosterjam74"
"1131559478686470146";"no it will not be a corbyn government it will be a _uk government does that scare you ";2019-05-23 13:56:17;"vathenen1"
"1131559423799963648";"if message is not clear to politiciansrcriminals please respect my vote or i will use it as ";2019-05-23 13:56:04;"Kristian_FPM"
"1131559418741579783";"_farage the press have quite deliberately promoted and encouraged this disgraceful conduct with their selecti ";2019-05-23 13:56:03;"IlkleyJohn"
"1131559409845456896";"while  isn t new and has long been factored into the price of sterling the latest political shambles could ";2019-05-23 13:56:01;"DailyFX"
"1131559358213443584";"after listening to all the hot air and back stabbing comments coming out of parliament no wonder the public don t ";2019-05-23 13:55:49;"webbo9"
"1131559329377787904";"audio of 3 takes on the  elections and ";2019-05-23 13:55:42;"hughhewitt"
"1131559303452811266";"i would have voted ukip but i decided to go with  party because i really do believe that they will gain seats ";2019-05-23 13:55:35;"DanHawk24"
"1131559281436831744";"making their remain campaigns about the man and not the issue is a losers strategy  isn t about one person ";2019-05-23 13:55:30;"TFL1728"
"1131559262017216513";" shouldn t the media like the government use the public airwaves to represent their m ";2019-05-23 13:55:26;"lisakelly_sun"
"1131559258343038976";"uk s ftse could enter bear markets as political uncertainties leading to pm may s resignation ahead of  and trump tradewar weigh in";2019-05-23 13:55:25;"rk4urz"
"1131559253104242689";"today  will win and the eu liberals will scream conspiracy";2019-05-23 13:55:23;"fkebld"
"1131559209642930176";" target done for audcad signal 147 pips trade like a pro forextrading mt4 china ";2019-05-23 13:55:13;"MoneyMakerFx1"
"1131559201334022147";"loving my own country is wrong apparently also intervention in member state s internal affairs is completely fi ";2019-05-23 13:55:11;"BishofBandW"
"1131559135596691457";"as a white working class man from a white working class town this is fucking spot on  leave party ";2019-05-23 13:54:55;"AngryBadgerilla"
"1131559120820215809";" that spin from is risible she may lose her seat this weekend ";2019-05-23 13:54:52;"dartmoorleft"
"1131559086829527041";" this is contrary advice to let s be clear here job 1 is to counteract the ";2019-05-23 13:54:44;"wgarymckinney"
"1131559078835179520";" _mjb111 _uk _uk is the cream and cherry on the tories political mi ";2019-05-23 13:54:42;"RusbridgeCarl"
"1131559050657849346";" she is the most empathetic british pm i hope her legacy will last  eons ";2019-05-23 13:54:35;"kq29007617_m"
"1131559041661046785";"the evening standard gave my  show come see me at next week with it ";2019-05-23 13:54:33;"JonnyWooUK"
"1131559030298685441";"i do love a vote or two europeanelections2019 euelections2019 democracy remain european pollingstations ";2019-05-23 13:54:30;"Kevinplaytennis"
"1131559003614535681";"_ _starmer not voting pro ";2019-05-23 13:54:24;"FenCoul"
"1131558998145150977";"all things considered fuck ";2019-05-23 13:54:23;"ttouscano"
"1131558988338913282";"  jinnie will not go back in the bottle uk eu and might give birth to an independent scotland";2019-05-23 13:54:20;"Vesuvius1717"
"1131558975135244288";" 35000 a month plus expenses for a pickled brain we love europe just not the eu  frexit ";2019-05-23 13:54:17;"snakey777"
"1131558936958689280";" just makes us stronger ";2019-05-23 13:54:08;"emmasnosey"
"1131558913139236864";" who did you for if you want to respect the  referendum result as you said you would then yo ";2019-05-23 13:54:02;"Bodhisattva_1"
"1131558904628994048";"for all those that voted for  the europeanelection2019 is a big slap in the face we shouldn t even be voti ";2019-05-23 13:54:00;"Kid_inthe_Crowd"
"1131558889709887488";"another gerrymandered uk election taking place welcome to fascist  britain deniedmyvote eu citizens c ";2019-05-23 13:53:57;"markcjclemence"
"1131558862241304576";"home office considering ditching 30 000 earnings threshold for eu migrants after  ";2019-05-23 13:53:50;"postbrexit1"
"1131558843580915714";"_uk if don t know who to vote for think about your future your children s future this country losing ";2019-05-23 13:53:46;"Julesbusinessuk"
"1131558840430923776";"one of the most useless opponents of the cruellest of governments westminster has had hops down off his  fen ";2019-05-23 13:53:45;"PiperJambo"
"1131558830264016897";"will  pass ";2019-05-23 13:53:43;"joelcomm"
"1131558795090563072";"i wanted to hug the british lady on the story this morning she was talking about how the eu and how they re ";2019-05-23 13:53:34;"afncwoodward"
"1131558767382941696";"we re delighted to reveal the cover of the newdimensionsmag topics include 3dprinting ppe  and ";2019-05-23 13:53:28;"Dimensions_MWUK"
"1131558729894301696";"why banks are growing tired of  ";2019-05-23 13:53:19;"postbrexit1"
"1131558726257782785";"_starmer vote for  with an l nah shame after 40 years supporting labour you go all mad cow disease over ";2019-05-23 13:53:18;"FenCoul"
"1131558689268215808";" you should vote for a good dentist putin has good teeth ";2019-05-23 13:53:09;"Richardhead65"
"1131558633047810049";" is absolutely spot on in his article i hope enough remainer conservative mps will at la ";2019-05-23 13:52:56;"Bill_Cameron"
"1131558554467524610";" and just this month the uk electoral commission launched an investigation into the  party following forme ";2019-05-23 13:52:37;"pdacosta"
"1131558496409927680";"_uk if don t know who to vote for think about your future your children s future this country losing ";2019-05-23 13:52:23;"Julesbusinessuk"
"1131558488247865346";"  well laugh we ll cry and we ll kiss decades years of consumer protection law goodbye remainstrong ";2019-05-23 13:52:21;"True_JordanVIP"
"1131558488247820289";" it s a banana republic thanks to the  enabling tories";2019-05-23 13:52:21;"madeye611"
"1131558476222742528";"an italian doctor who moved form milan to grimsby called james o brien to discuss  and by the end of the ";2019-05-23 13:52:18;"euro_hat"
"1131558444987760640";"live from madrid kalypso nicolaidis university of oxford on three prospective trajectories of  watch the ";2019-05-23 13:52:11;"iapss"
"1131558424939048960";"  wto nodeal independence freedom democracy europeanelection2019 party _uk ";2019-05-23 13:52:06;"liz727"
"1131558408501518337";"  not on eu s mind as bloc eyes future eucommission euelections2019 ";2019-05-23 13:52:02;"EU_trends"
"1131558344051830790";" _may it is britain s greatest shame after ";2019-05-23 13:51:47;"TraceyEvaToons"
"1131558341946294272";" it s clearly because of ";2019-05-23 13:51:46;"AlarmedMildly"
"1131558248438538240";"_unsr another gem from a very shortsighted and cruel government if you are conservative the ideology is j ";2019-05-23 13:51:24;"claire_bsl3"
"1131558248086159360";"_sov _the_eu _uk a milkshake stain s something to be proud of i d suggest a w ";2019-05-23 13:51:24;"PercySmells"
"1131558227085279232";"things i ve learned since june 2016 there are more than 174m racists in the uk remainers the left haven t a c ";2019-05-23 13:51:19;"James_Bolam"
"1131558212501725184";" government will be occupied with the uk eu relationship so business needs to take action and start unfreezing shel ";2019-05-23 13:51:15;"KennyChungKPMG"
"1131558128825393152";" isn t it lucky that house prices will fall and wages will rise ";2019-05-23 13:50:55;"albengland"
"1131558116758294528";"  party_uk all the way y all need to get the hell out of the eu amp ";2019-05-23 13:50:53;"cattybitchwitch"
"1131558091118583808";" all the more reason for a 2nd ref what you are admitting is that the result of the 1st ref was ";2019-05-23 13:50:46;"ExpatTennisFan"
"1131558087725330434";"job done fingers crossed the rest of the nation has seen sense  party nigelfarage ";2019-05-23 13:50:46;"conkyboy26"
"1131558069836627969";"on my way down to frankfurt for this interesting event with _hessen s lead candidate for the euro elections he ";2019-05-23 13:50:41;"luca_siepmann"
"1131558054661480448";"shares in europe lost ground over worries of trade tensions as well as the issue of theresa may s resignation clic ";2019-05-23 13:50:38;"FinanceBroker_"
"1131558047090905090";"out of all the 24 hour news outlets in the us why are none of them covering any of the  news especially ";2019-05-23 13:50:36;"elle_hendrik"
"1131557978107273216";"you may be right but so much anger around at betrayal of  hoping that at least is registered in the resul ";2019-05-23 13:50:19;"PoppyMeze"
"1131557971140468737";"_farage sending support from texas we know what it means to be free  party letshaveapint";2019-05-23 13:50:18;"Bdrixx_2k6"
"1131557949258829826";" no prime minister is better than a bad prime minister ";2019-05-23 13:50:13;"UKGoingGlobal"
"1131557922352373764";" something that s gone unnoticed with the poll is support ";2019-05-23 13:50:06;"R_Davidson1980"
"1131557895374397441";" government will be occupied with the uk eu relationship so business needs to take action and start unfreezing shel ";2019-05-23 13:50:00;"kpmguk"
"1131557882498080769";"back in time just to record rawpolitics on air 1800cest 1700bst on agenda euelection2019  ";2019-05-23 13:49:57;"DarrenEuronews"
"1131557862981947392";"devious on  disgraceful on antisemitism despite the vast majority of thoroughly decent members and voters ";2019-05-23 13:49:52;"_dsimic"
"1131557831654748160";"developments of the eea agreement and current eu eea efta issues including  presented to the eea co ";2019-05-23 13:49:45;"EFTAsecretariat"
"1131557775639752709";"just a little confused have we not already voted should that decision not be respected whether we agree with it o ";2019-05-23 13:49:31;"myalevelpsych"
"1131557741338791941";" _ _starmer interested because loads of ex labour voters ar ";2019-05-23 13:49:23;"greenrascal_"
"1131557725140344833";" unfortunately is a  party at the moment and will be until the members insist that the lea ";2019-05-23 13:49:19;"fermormark"
"1131557689883090944";" leeeeeeeeaaaaaaave ";2019-05-23 13:49:11;"triceraranger"
"1131557645457022988";"embarrassing discriminatory in europe we do not treat british citizens in this manner we welcome them instead ";2019-05-23 13:49:00;"AllanMeirino"
"1131557565794521089";" _uk stay strong don upmost respect for you and all that have served ";2019-05-23 13:48:41;"Lee_Abz29"
"1131557540297400321";" it s a transfer of assets from uk to france simple anoth win for ";2019-05-23 13:48:35;"GrussaMax"
"1131557506344525824";"don t mind me i m just here for the end of may  ";2019-05-23 13:48:27;"YourMan"
"1131557501785300992";" your warped propaganda hasn t worked on me nor will it ever if you are an advert for eu it will n ";2019-05-23 13:48:26;"Timsmithphoto"
"1131557492142542848";"_uk too late  ";2019-05-23 13:48:24;"CharlieBrown883"
"1131557466498637824";" if you re against  fair enough but the europeanelections vote won t change anything here ";2019-05-23 13:48:17;"RoteSockenSteve"
"1131557450195374082";"another big story buried by  bullshit this is disgusting and needs to see a major inquiry it s unbelievabl ";2019-05-23 13:48:14;"mjblackauthor"
"1131557410286526465";"  is a sham but theresamay just won t admit it ";2019-05-23 13:48:04;"Gwynoro"
"1131557348907073536";" for all those in gibraltar voting for the  parties which i know are quite a few ";2019-05-23 13:47:49;"Calderon76J"
"1131557333438468096";"i know it s the middle of the day but our polling station was almost entirely the older generation young er peo ";2019-05-23 13:47:46;"achairandme"
"1131557303461847040";"i don t think now that  is a great idea and if it doesn t happen then ok there is no excuse however for ac ";2019-05-23 13:47:39;"AshleyTMN"
"1131557302891417600";"blast festival launches tonight including my edible political work parody pies at mad o rourke s pie factory so ";2019-05-23 13:47:38;"fayeclaridge"
"1131557275557126147";"will may end on the 23rd this year  chaos ";2019-05-23 13:47:32;"Master_Plum"
"1131557245156765699";" maybe people actually want  ";2019-05-23 13:47:25;"72jamesk"
"1131557175434862592";"well done nige you clearly knew what you were talking about dickhead _farage liar coward cheat spiv ";2019-05-23 13:47:08;"andythebadger"
"1131557145730797568";"it s a shame _mrlp were not on the london ballot for today s euparl election they really are a sane choice these days ";2019-05-23 13:47:01;"liarpoliticians"
"1131557054911590401";"the people who support this seem to all be saying it s apparently justified and ok because it s just harmless milks ";2019-05-23 13:46:39;"TheFlashheart69"
"1131557017565499399";"every time encountered with yes no questions i couldn t help but wonder haven t we learnt from  referendum ";2019-05-23 13:46:30;"yan_wang"
"1131557013308231680";"i suppose the vix could touch 1750 if this is some sort of shakeout but this is a lower recent vix high the ";2019-05-23 13:46:29;"3Xtraders"
"1131556993355964416";"do you want to keep up to date with recent  announcements and reports read our latest  update produ ";2019-05-23 13:46:25;"SeneddResearch"
"1131556988754767878";"i can t vote for _uk but london you can vote in the euelections2019 vote for a party that represents hope ";2019-05-23 13:46:24;"KirsteinRummery"
"1131556955791736834";" the same happened here i registered received email confirming that my registration was sucesfull but ";2019-05-23 13:46:16;"andreacalderaro"
"1131556942579736576";" bail out barry wants to help the tories deliver  so it s no surprise he supports other right wi ";2019-05-23 13:46:13;"Eminescu"
"1131556889555296257";"it doesn t matter who you vote for in euelections2019 euwahl2019 is pro agenda2030 which uses ";2019-05-23 13:46:00;"WeatherModUK"
"1131556874241888256";"it hasn t all been  for this week by founding the you are ensuring th ";2019-05-23 13:45:56;"HenryPryor"
"1131556844865032192";"europe has known about our poverty issue for a while now since 2013 ";2019-05-23 13:45:49;"christhegoth"
"1131556813932040192";"_newnham _may fo are europhiles to a mann ";2019-05-23 13:45:42;"angelneptustar"
"1131556802624147457";"why waste your hard earned money on milkshakes to throw at far right charlatans when you can spend it wisely on ";2019-05-23 13:45:39;"lonelyboy1977"
"1131556794747240448";"_et prayers for ya ll across the pond  will happen";2019-05-23 13:45:37;"BreakfastAnon"
"1131556702451642368";"take our 1 day step by step training course in completing customs declarations accurately an essential task pos ";2019-05-23 13:45:15;"IOExport"
"1131556690518790146";" our reply  euelections2019 ";2019-05-23 13:45:12;"joannem94981348"
"1131556682046279681";"where the neo nazi leader of the  party _farage wants to take us to this vile man has been fermenti ";2019-05-23 13:45:10;"ANMarshall"
"1131556658365247488";"_sugar yo al stop being a nob  ";2019-05-23 13:45:05;"Xenopussy"
"1131556639885156352";" euelection2019 voting intention  leads where are remainwitheu future is in your hand today ";2019-05-23 13:45:00;"PetraVesnaStar"
"1131556621023350784";"goodbye wab good riddance bbcnews  theresamay s withdrawal bill delayed may s made of teflon is sh ";2019-05-23 13:44:56;"Adm_deRuyter"
"1131556582280650752";"_523 it was trump in the us who opened peoples eyes to the true agenda of the far left socialists amp it was ";2019-05-23 13:44:47;"ScottishPartyUK"
"1131556494611234816";"even if back the second referendum now or in the near future why should anyone trust them at all the cu ";2019-05-23 13:44:26;"_dsimic"
"1131556481252433920";"so the latest is that theresamay wants to change her withdrawalagreementbill instead of resign why what s the ";2019-05-23 13:44:23;"dennisfurlan"
"1131556412285476866";" just strengthening the  hand ";2019-05-23 13:44:06;"crypto_zeb"
"1131556403489976320";"juncker thinks you are stupid if you love your own country remainers ";2019-05-23 13:44:04;"trdhorseracing"
"1131556399035703297";"couldn t agree more i ve just voted for changeuk a right women sacrificed their lives for change uk have sto ";2019-05-23 13:44:03;"happyhippy2015"
"1131556372288626688";" resorting to insults doesn t make your view more right _may tried amp failed to ";2019-05-23 13:43:57;"foxesdale"
"1131556343876182017";"58 news police investigate polling station assault on elderly veteran wearing  party rosette ";2019-05-23 13:43:50;"starknightz"
"1131556213676752898";"my latest the uk  and the special relationship ";2019-05-23 13:43:19;"darraroche"
